Values	total	status	pValue
Min.	0	NS	0.9050916660539574
1st Qu.	0.5	NS	0.9050916660539574
Median	1	NS	0.9050916660539574
Mean	1.54545454545455	NS	0.9050916660539574
3rd Qu.	2	NS	0.9050916660539574
Max.	6	NS	0.9050916660539574
Min.	0	S	0.9050916660539574
1st Qu.	1	S	0.9050916660539574
Median	1	S	0.9050916660539574
Mean	1.44444444444444	S	0.9050916660539574
3rd Qu.	3	S	0.9050916660539574
Max.	3	S	0.9050916660539574
